日付,時間,役,順位,名前,得票数
04/22,1,用心棒,10,風花,59
04/22,2,用心棒,1,のり子,1859
04/22,2,用心棒,2,志保,1477
04/22,2,用心棒,3,海美,1012
04/22,2,用心棒,4,ジュリア,331
04/22,2,用心棒,5,昴,250
04/22,2,用心棒,6,瑞希,183
04/22,2,用心棒,7,エミリー,86
04/22,2,用心棒,8,恵美,67
04/22,2,用心棒,9,莉緒,64
04/22,2,用心棒,10,風花,59
04/22,3,用心棒,1,のり子,1906
04/22,3,用心棒,2,志保,1499
04/22,3,用心棒,3,海美,1027
04/22,3,用心棒,4,ジュリア,333
04/22,3,用心棒,5,昴,251
04/22,3,用心棒,6,瑞希,183
04/22,3,用心棒,7,エミリー,86
04/22,3,用心棒,8,恵美,69
04/22,3,用心棒,9,莉緒,65
04/22,3,用心棒,10,風花,59
04/22,4,用心棒,1,のり子,1916
04/22,4,用心棒,2,志保,1501
04/22,4,用心棒,3,海美,1050
04/22,4,用心棒,4,ジュリア,333
04/22,4,用心棒,5,昴,252
04/22,4,用心棒,6,瑞希,183
04/22,4,用心棒,7,エミリー,86
04/22,4,用心棒,8,恵美,69
04/22,4,用心棒,9,莉緒,65
04/22,4,用心棒,10,風花,59
04/22,5,用心棒,1,のり子,1935
04/22,5,用心棒,2,志保,1520
04/22,5,用心棒,3,海美,1051
04/22,5,用心棒,4,ジュリア,333
04/22,5,用心棒,5,昴,252
04/22,5,用心棒,6,瑞希,183
04/22,5,用心棒,7,エミリー,86
04/22,5,用心棒,8,恵美,69
04/22,5,用心棒,9,莉緒,65
04/22,5,用心棒,10,風花,59
04/22,6,用心棒,1,のり子,1944
04/22,6,用心棒,2,志保,1528
04/22,6,用心棒,3,海美,1051
04/22,6,用心棒,4,ジュリア,333
04/22,6,用心棒,5,昴,252
04/22,6,用心棒,6,瑞希,184
04/22,6,用心棒,7,エミリー,86
04/22,6,用心棒,8,恵美,70
04/22,6,用心棒,9,莉緒,65
04/22,6,用心棒,10,風花,59
04/22,7,用心棒,1,のり子,1967
04/22,7,用心棒,2,志保,1561
04/22,7,用心棒,3,海美,1064
04/22,7,用心棒,4,ジュリア,334
04/22,7,用心棒,5,昴,252
04/22,7,用心棒,6,瑞希,184
04/22,7,用心棒,7,エミリー,86
04/22,7,用心棒,8,恵美,73
04/22,7,用心棒,9,莉緒,65
04/22,7,用心棒,10,風花,59
04/22,8,用心棒,1,のり子,2014
04/22,8,用心棒,2,志保,1605
04/22,8,用心棒,3,海美,1076
04/22,8,用心棒,4,ジュリア,336
04/22,8,用心棒,5,昴,252
04/22,8,用心棒,6,瑞希,186
04/22,8,用心棒,7,エミリー,86
04/22,8,用心棒,8,恵美,75
04/22,8,用心棒,9,莉緒,65
04/22,8,用心棒,10,風花,59
04/22,9,用心棒,1,のり子,2041
04/22,9,用心棒,2,志保,1642
04/22,9,用心棒,3,海美,1093
04/22,9,用心棒,4,ジュリア,337
04/22,9,用心棒,5,昴,252
04/22,9,用心棒,6,瑞希,187
04/22,9,用心棒,7,エミリー,86
04/22,9,用心棒,8,恵美,75
04/22,9,用心棒,9,莉緒,65
04/22,9,用心棒,10,風花,59
04/22,10,用心棒,1,のり子,2070
04/22,10,用心棒,2,志保,1654
04/22,10,用心棒,3,海美,1114
04/22,10,用心棒,4,ジュリア,338
04/22,10,用心棒,5,昴,254
04/22,10,用心棒,6,瑞希,187
04/22,10,用心棒,7,エミリー,86
04/22,10,用心棒,8,恵美,76
04/22,10,用心棒,9,莉緒,65
04/22,10,用心棒,10,風花,59
04/22,11,用心棒,1,のり子,2104
04/22,11,用心棒,2,志保,1663
04/22,11,用心棒,3,海美,1126
04/22,11,用心棒,4,ジュリア,338
04/22,11,用心棒,5,昴,254
04/22,11,用心棒,6,瑞希,191
04/22,11,用心棒,7,エミリー,86
04/22,11,用心棒,8,恵美,76
04/22,11,用心棒,9,莉緒,66
04/22,11,用心棒,10,風花,59
04/22,12,用心棒,1,のり子,2110
04/22,12,用心棒,2,志保,1670
04/22,12,用心棒,3,海美,1135
04/22,12,用心棒,4,ジュリア,339
04/22,12,用心棒,5,昴,255
04/22,12,用心棒,6,瑞希,191
04/22,12,用心棒,7,エミリー,86
04/22,12,用心棒,8,恵美,76
04/22,12,用心棒,9,莉緒,66
04/22,12,用心棒,10,風花,61
04/22,13,用心棒,1,のり子,2118
04/22,13,用心棒,2,志保,1707
04/22,13,用心棒,3,海美,1152
04/22,13,用心棒,4,ジュリア,341
04/22,13,用心棒,5,昴,255
04/22,13,用心棒,6,瑞希,191
04/22,13,用心棒,7,エミリー,87
04/22,13,用心棒,8,恵美,76
04/22,13,用心棒,9,莉緒,66
04/22,13,用心棒,10,風花,61
04/22,14,用心棒,1,のり子,2123
04/22,14,用心棒,2,志保,1738
04/22,14,用心棒,3,海美,1158
04/22,14,用心棒,4,ジュリア,341
04/22,14,用心棒,5,昴,256
04/22,14,用心棒,6,瑞希,191
04/22,14,用心棒,7,エミリー,87
04/22,14,用心棒,8,恵美,76
04/22,14,用心棒,9,莉緒,66
04/22,14,用心棒,10,風花,62
04/22,17,用心棒,1,のり子,2134
04/22,17,用心棒,2,志保,1742
04/22,17,用心棒,3,海美,1177
04/22,17,用心棒,4,ジュリア,341
04/22,17,用心棒,5,昴,260
04/22,17,用心棒,6,瑞希,191
04/22,17,用心棒,7,エミリー,87
04/22,17,用心棒,8,恵美,76
04/22,17,用心棒,9,莉緒,66
04/22,17,用心棒,10,風花,62
04/22,18,用心棒,1,のり子,2535
04/22,18,用心棒,2,志保,1945
04/22,18,用心棒,3,海美,1382
04/22,18,用心棒,4,ジュリア,341
04/22,18,用心棒,5,昴,261
04/22,18,用心棒,6,瑞希,204
04/22,18,用心棒,7,エミリー,87
04/22,18,用心棒,8,恵美,76
04/22,18,用心棒,9,莉緒,68
04/22,18,用心棒,10,風花,62
04/22,19,用心棒,1,のり子,3100
04/22,19,用心棒,2,志保,2417
04/22,19,用心棒,3,海美,1772
04/22,19,用心棒,4,ジュリア,344
04/22,19,用心棒,5,昴,282
04/22,19,用心棒,6,瑞希,244
04/22,19,用心棒,7,エミリー,87
04/22,19,用心棒,8,恵美,77
04/22,19,用心棒,9,莉緒,68
04/22,19,用心棒,10,風花,62
04/22,20,用心棒,1,のり子,3941
04/22,20,用心棒,2,志保,2849
04/22,20,用心棒,3,海美,2120
04/22,20,用心棒,4,ジュリア,349
04/22,20,用心棒,5,昴,288
04/22,20,用心棒,6,瑞希,283
04/22,20,用心棒,7,エミリー,87
04/22,20,用心棒,8,恵美,78
04/22,20,用心棒,9,莉緒,69
04/22,20,用心棒,10,奈緒,63
04/22,23,用心棒,1,のり子,4314
04/22,23,用心棒,2,志保,2936
04/22,23,用心棒,3,海美,2188
04/22,23,用心棒,4,ジュリア,351
04/22,23,用心棒,5,昴,302
04/22,23,用心棒,6,瑞希,290
04/22,23,用心棒,7,エミリー,87
04/22,23,用心棒,8,恵美,80
04/22,23,用心棒,9,莉緒,69
04/22,23,用心棒,10,奈緒,63
04/23,0,用心棒,1,のり子,4921
04/23,0,用心棒,2,志保,3617
04/23,0,用心棒,3,海美,2518
04/23,0,用心棒,4,ジュリア,369
04/23,0,用心棒,5,昴,304
04/23,0,用心棒,6,瑞希,300
04/23,0,用心棒,7,エミリー,87
04/23,0,用心棒,8,恵美,82
04/23,0,用心棒,9,莉緒,71
04/23,0,用心棒,10,奈緒,64
04/23,1,用心棒,1,のり子,6001
04/23,1,用心棒,2,志保,4654
04/23,1,用心棒,3,海美,2900
04/23,1,用心棒,4,ジュリア,383
04/23,1,用心棒,5,昴,306
04/23,1,用心棒,6,瑞希,301
04/23,1,用心棒,7,エミリー,87
04/23,1,用心棒,8,恵美,85
04/23,1,用心棒,9,莉緒,72
04/23,1,用心棒,10,杏奈,70
04/23,2,用心棒,1,のり子,6647
04/23,2,用心棒,2,志保,5143
04/23,2,用心棒,3,海美,3486
04/23,2,用心棒,4,ジュリア,385
04/23,2,用心棒,5,昴,367
04/23,2,用心棒,6,瑞希,307
04/23,2,用心棒,7,エミリー,87
04/23,2,用心棒,8,恵美,85
04/23,2,用心棒,9,莉緒,73
04/23,2,用心棒,10,杏奈,72
04/23,3,用心棒,1,のり子,6965
04/23,3,用心棒,2,志保,5401
04/23,3,用心棒,3,海美,3772
04/23,3,用心棒,4,ジュリア,391
04/23,3,用心棒,5,昴,367
04/23,3,用心棒,6,瑞希,308
04/23,3,用心棒,7,エミリー,87
04/23,3,用心棒,8,恵美,86
04/23,3,用心棒,9,莉緒,73
04/23,3,用心棒,10,杏奈,72
04/23,4,用心棒,1,のり子,7076
04/23,4,用心棒,2,志保,5467
04/23,4,用心棒,3,海美,3931
04/23,4,用心棒,4,ジュリア,392
04/23,4,用心棒,5,昴,373
04/23,4,用心棒,6,瑞希,308
04/23,4,用心棒,7,エミリー,87
04/23,4,用心棒,8,恵美,86
04/23,4,用心棒,9,莉緒,73
04/23,4,用心棒,10,杏奈,72
04/23,5,用心棒,1,のり子,7224
04/23,5,用心棒,2,志保,5541
04/23,5,用心棒,3,海美,3938
04/23,5,用心棒,4,ジュリア,392
04/23,5,用心棒,5,昴,373
04/23,5,用心棒,6,瑞希,309
04/23,5,用心棒,7,莉緒,145
04/23,5,用心棒,8,エミリー,87
04/23,5,用心棒,9,恵美,86
04/23,5,用心棒,10,杏奈,73
04/23,6,用心棒,1,のり子,7337
04/23,6,用心棒,2,志保,5550
04/23,6,用心棒,3,海美,3938
04/23,6,用心棒,4,ジュリア,392
04/23,6,用心棒,5,昴,373
04/23,6,用心棒,6,瑞希,309
04/23,6,用心棒,7,莉緒,145
04/23,6,用心棒,8,エミリー,87
04/23,6,用心棒,9,恵美,86
04/23,6,用心棒,10,杏奈,73
04/23,7,用心棒,1,のり子,7512
04/23,7,用心棒,2,志保,5688
04/23,7,用心棒,3,海美,3968
04/23,7,用心棒,4,ジュリア,395
04/23,7,用心棒,5,昴,374
04/23,7,用心棒,6,瑞希,335
04/23,7,用心棒,7,莉緒,146
04/23,7,用心棒,8,エミリー,87
04/23,7,用心棒,9,恵美,86
04/23,7,用心棒,10,杏奈,73
04/23,8,用心棒,1,のり子,7652
04/23,8,用心棒,2,志保,5790
04/23,8,用心棒,3,海美,4010
04/23,8,用心棒,4,ジュリア,400
04/23,8,用心棒,5,昴,379
04/23,8,用心棒,6,瑞希,369
04/23,8,用心棒,7,莉緒,146
04/23,8,用心棒,8,エミリー,88
04/23,8,用心棒,9,恵美,86
04/23,8,用心棒,10,杏奈,78
04/23,9,用心棒,1,のり子,7826
04/23,9,用心棒,2,志保,5962
04/23,9,用心棒,3,海美,4345
04/23,9,用心棒,4,昴,429
04/23,9,用心棒,5,ジュリア,405
04/23,9,用心棒,6,瑞希,369
04/23,9,用心棒,7,莉緒,151
04/23,9,用心棒,8,エミリー,88
04/23,9,用心棒,9,恵美,86
04/23,9,用心棒,10,杏奈,78
04/23,10,用心棒,1,のり子,8007
04/23,10,用心棒,2,志保,6230
04/23,10,用心棒,3,海美,4543
04/23,10,用心棒,4,昴,442
04/23,10,用心棒,5,ジュリア,420
04/23,10,用心棒,6,瑞希,371
04/23,10,用心棒,7,莉緒,152
04/23,10,用心棒,8,エミリー,88
04/23,10,用心棒,9,恵美,88
04/23,10,用心棒,10,杏奈,78
04/23,11,用心棒,1,のり子,8222
04/23,11,用心棒,2,志保,6476
04/23,11,用心棒,3,海美,4633
04/23,11,用心棒,4,昴,443
04/23,11,用心棒,5,ジュリア,425
04/23,11,用心棒,6,瑞希,372
04/23,11,用心棒,7,莉緒,153
04/23,11,用心棒,8,恵美,89
04/23,11,用心棒,9,エミリー,88
04/23,11,用心棒,10,杏奈,78
04/23,12,用心棒,1,のり子,8473
04/23,12,用心棒,2,志保,6915
04/23,12,用心棒,3,海美,4784
04/23,12,用心棒,4,昴,446
04/23,12,用心棒,5,ジュリア,430
04/23,12,用心棒,6,瑞希,372
04/23,12,用心棒,7,莉緒,154
04/23,12,用心棒,8,恵美,89
04/23,12,用心棒,9,エミリー,88
04/23,12,用心棒,10,杏奈,79
04/23,13,用心棒,1,のり子,8552
04/23,13,用心棒,2,志保,7006
04/23,13,用心棒,3,海美,4938
04/23,13,用心棒,4,昴,449
04/23,13,用心棒,5,ジュリア,436
04/23,13,用心棒,6,瑞希,375
04/23,13,用心棒,7,莉緒,154
04/23,13,用心棒,8,恵美,89
04/23,13,用心棒,9,エミリー,88
04/23,13,用心棒,10,杏奈,79
04/23,14,用心棒,1,のり子,8910
04/23,14,用心棒,2,志保,7292
04/23,14,用心棒,3,海美,5043
04/23,14,用心棒,4,昴,449
04/23,14,用心棒,5,ジュリア,437
04/23,14,用心棒,6,瑞希,377
04/23,14,用心棒,7,莉緒,155
04/23,14,用心棒,8,恵美,93
04/23,14,用心棒,9,エミリー,88
04/23,14,用心棒,10,麗花,83
04/23,15,用心棒,1,のり子,9123
04/23,15,用心棒,2,志保,7406
04/23,15,用心棒,3,海美,5234
04/23,15,用心棒,4,昴,453
04/23,15,用心棒,5,ジュリア,440
04/23,15,用心棒,6,瑞希,377
04/23,15,用心棒,7,莉緒,155
04/23,15,用心棒,8,エミリー,98
04/23,15,用心棒,9,恵美,94
04/23,15,用心棒,10,麗花,84
04/23,16,用心棒,1,のり子,9375
04/23,16,用心棒,2,志保,7525
04/23,16,用心棒,3,海美,5321
04/23,16,用心棒,4,昴,458
04/23,16,用心棒,5,ジュリア,442
04/23,16,用心棒,6,瑞希,377
04/23,16,用心棒,7,莉緒,156
04/23,16,用心棒,8,エミリー,99
04/23,16,用心棒,9,恵美,96
04/23,16,用心棒,10,麗花,84
04/23,17,用心棒,1,のり子,9425
04/23,17,用心棒,2,志保,7717
04/23,17,用心棒,3,海美,5522
04/23,17,用心棒,4,昴,464
04/23,17,用心棒,5,ジュリア,445
04/23,17,用心棒,6,瑞希,378
04/23,17,用心棒,7,莉緒,156
04/23,17,用心棒,8,エミリー,99
04/23,17,用心棒,9,恵美,96
04/23,17,用心棒,10,麗花,84
04/23,18,用心棒,1,のり子,9515
04/23,18,用心棒,2,志保,7839
04/23,18,用心棒,3,海美,5870
04/23,18,用心棒,4,昴,465
04/23,18,用心棒,5,ジュリア,446
04/23,18,用心棒,6,瑞希,379
04/23,18,用心棒,7,莉緒,156
04/23,18,用心棒,8,エミリー,99
04/23,18,用心棒,9,恵美,96
04/23,18,用心棒,10,麗花,84
04/23,19,用心棒,1,のり子,9655
04/23,19,用心棒,2,志保,7915
04/23,19,用心棒,3,海美,5983
04/23,19,用心棒,4,昴,482
04/23,19,用心棒,5,ジュリア,454
04/23,19,用心棒,6,瑞希,380
04/23,19,用心棒,7,莉緒,156
04/23,19,用心棒,8,恵美,101
04/23,19,用心棒,9,エミリー,99
04/23,19,用心棒,10,歩,87
04/23,20,用心棒,1,のり子,9923
04/23,20,用心棒,2,志保,8209
04/23,20,用心棒,3,海美,6076
04/23,20,用心棒,4,昴,484
04/23,20,用心棒,5,ジュリア,456
04/23,20,用心棒,6,瑞希,381
04/23,20,用心棒,7,莉緒,161
04/23,20,用心棒,8,恵美,101
04/23,20,用心棒,9,エミリー,99
04/23,20,用心棒,10,歩,91
04/23,21,用心棒,1,のり子,10069
04/23,21,用心棒,2,志保,8414
04/23,21,用心棒,3,海美,6156
04/23,21,用心棒,4,昴,485
04/23,21,用心棒,5,ジュリア,457
04/23,21,用心棒,6,瑞希,384
04/23,21,用心棒,7,莉緒,161
04/23,21,用心棒,8,恵美,101
04/23,21,用心棒,9,エミリー,99
04/23,21,用心棒,10,歩,93
04/23,22,用心棒,1,のり子,10144
04/23,22,用心棒,2,志保,8635
04/23,22,用心棒,3,海美,6194
04/23,22,用心棒,4,昴,487
04/23,22,用心棒,5,ジュリア,465
04/23,22,用心棒,6,瑞希,385
04/23,22,用心棒,7,莉緒,161
04/23,22,用心棒,8,恵美,102
04/23,22,用心棒,9,エミリー,100
04/23,22,用心棒,10,紗代子,98
04/23,23,用心棒,1,のり子,10328
04/23,23,用心棒,2,志保,8883
04/23,23,用心棒,3,海美,6240
04/23,23,用心棒,4,昴,488
04/23,23,用心棒,5,ジュリア,467
04/23,23,用心棒,6,瑞希,390
04/23,23,用心棒,7,莉緒,163
04/23,23,用心棒,8,紗代子,105
04/23,23,用心棒,9,恵美,102
04/23,23,用心棒,10,エミリー,101
04/24,0,用心棒,1,のり子,10517
04/24,0,用心棒,2,志保,9324
04/24,0,用心棒,3,海美,6397
04/24,0,用心棒,4,昴,493
04/24,0,用心棒,5,ジュリア,469
04/24,0,用心棒,6,瑞希,429
04/24,0,用心棒,7,莉緒,164
04/24,0,用心棒,8,紗代子,114
04/24,0,用心棒,9,恵美,103
04/24,0,用心棒,10,エミリー,101
04/24,1,用心棒,1,のり子,10976
04/24,1,用心棒,2,志保,10123
04/24,1,用心棒,3,海美,6491
04/24,1,用心棒,4,昴,495
04/24,1,用心棒,5,ジュリア,476
04/24,1,用心棒,6,瑞希,431
04/24,1,用心棒,7,莉緒,165
04/24,1,用心棒,8,紗代子,125
04/24,1,用心棒,9,恵美,104
04/24,1,用心棒,10,歩,102
04/24,2,用心棒,1,のり子,11369
04/24,2,用心棒,2,志保,10527
04/24,2,用心棒,3,海美,6698
04/24,2,用心棒,4,昴,497
04/24,2,用心棒,5,ジュリア,486
04/24,2,用心棒,6,瑞希,432
04/24,2,用心棒,7,莉緒,167
04/24,2,用心棒,8,紗代子,125
04/24,2,用心棒,9,恵美,106
04/24,2,用心棒,10,杏奈,105
04/24,3,用心棒,1,のり子,11594
04/24,3,用心棒,2,志保,10782
04/24,3,用心棒,3,海美,6774
04/24,3,用心棒,4,昴,528
04/24,3,用心棒,5,ジュリア,486
04/24,3,用心棒,6,瑞希,432
04/24,3,用心棒,7,莉緒,167
04/24,3,用心棒,8,紗代子,126
04/24,3,用心棒,9,恵美,107
04/24,3,用心棒,10,杏奈,105
04/24,4,用心棒,1,のり子,11737
04/24,4,用心棒,2,志保,10873
04/24,4,用心棒,3,海美,6913
04/24,4,用心棒,4,昴,529
04/24,4,用心棒,5,ジュリア,502
04/24,4,用心棒,6,瑞希,432
04/24,4,用心棒,7,莉緒,168
04/24,4,用心棒,8,紗代子,126
04/24,4,用心棒,9,恵美,109
04/24,4,用心棒,10,杏奈,105
04/24,5,用心棒,1,のり子,11773
04/24,5,用心棒,2,志保,10923
04/24,5,用心棒,3,海美,6931
04/24,5,用心棒,4,昴,529
04/24,5,用心棒,5,ジュリア,504
04/24,5,用心棒,6,瑞希,432
04/24,5,用心棒,7,莉緒,171
04/24,5,用心棒,8,紗代子,126
04/24,5,用心棒,9,恵美,109
04/24,5,用心棒,10,杏奈,105
04/24,6,用心棒,1,のり子,11881
04/24,6,用心棒,2,志保,11053
04/24,6,用心棒,3,海美,6934
04/24,6,用心棒,4,昴,529
04/24,6,用心棒,5,ジュリア,508
04/24,6,用心棒,6,瑞希,432
04/24,6,用心棒,7,莉緒,171
04/24,6,用心棒,8,紗代子,126
04/24,6,用心棒,9,杏奈,110
04/24,6,用心棒,10,恵美,110
04/24,7,用心棒,1,のり子,11956
04/24,7,用心棒,2,志保,11141
04/24,7,用心棒,3,海美,6934
04/24,7,用心棒,4,昴,531
04/24,7,用心棒,5,ジュリア,508
04/24,7,用心棒,6,瑞希,436
04/24,7,用心棒,7,莉緒,171
04/24,7,用心棒,8,紗代子,132
04/24,7,用心棒,9,杏奈,111
04/24,7,用心棒,10,恵美,110
04/24,8,用心棒,1,のり子,12075
04/24,8,用心棒,2,志保,11225
04/24,8,用心棒,3,海美,6934
04/24,8,用心棒,4,昴,532
04/24,8,用心棒,5,ジュリア,514
04/24,8,用心棒,6,瑞希,436
04/24,8,用心棒,7,莉緒,171
04/24,8,用心棒,8,紗代子,133
04/24,8,用心棒,9,杏奈,111
04/24,8,用心棒,10,恵美,110
04/24,9,用心棒,1,のり子,12339
04/24,9,用心棒,2,志保,11440
04/24,9,用心棒,3,海美,6975
04/24,9,用心棒,4,昴,533
04/24,9,用心棒,5,ジュリア,516
04/24,9,用心棒,6,瑞希,437
04/24,9,用心棒,7,恵美,199
04/24,9,用心棒,8,莉緒,172
04/24,9,用心棒,9,紗代子,133
04/24,9,用心棒,10,このみ,116
04/24,10,用心棒,1,のり子,12526
04/24,10,用心棒,2,志保,11661
04/24,10,用心棒,3,海美,7097
04/24,10,用心棒,4,昴,539
04/24,10,用心棒,5,ジュリア,525
04/24,10,用心棒,6,瑞希,438
04/24,10,用心棒,7,恵美,210
04/24,10,用心棒,8,莉緒,173
04/24,10,用心棒,9,紗代子,134
04/24,10,用心棒,10,このみ,116
04/24,11,用心棒,1,のり子,12764
04/24,11,用心棒,2,志保,11852
04/24,11,用心棒,3,海美,7290
04/24,11,用心棒,4,昴,539
04/24,11,用心棒,5,ジュリア,533
04/24,11,用心棒,6,瑞希,438
04/24,11,用心棒,7,恵美,211
04/24,11,用心棒,8,莉緒,173
04/24,11,用心棒,9,紗代子,136
04/24,11,用心棒,10,このみ,116
04/24,12,用心棒,1,のり子,13099
04/24,12,用心棒,2,志保,12271
04/24,12,用心棒,3,海美,7455
04/24,12,用心棒,4,昴,546
04/24,12,用心棒,5,ジュリア,543
04/24,12,用心棒,6,瑞希,443
04/24,12,用心棒,7,恵美,212
04/24,12,用心棒,8,莉緒,173
04/24,12,用心棒,9,美也,149
04/24,12,用心棒,10,紗代子,136
04/24,13,用心棒,1,のり子,13190
04/24,13,用心棒,2,志保,12504
04/24,13,用心棒,3,海美,7516
04/24,13,用心棒,4,昴,546
04/24,13,用心棒,5,ジュリア,544
04/24,13,用心棒,6,瑞希,443
04/24,13,用心棒,7,恵美,213
04/24,13,用心棒,8,莉緒,174
04/24,13,用心棒,9,美也,149
04/24,13,用心棒,10,紗代子,136
04/24,14,用心棒,1,のり子,13231
04/24,14,用心棒,2,志保,12713
04/24,14,用心棒,3,海美,7550
04/24,14,用心棒,4,昴,547
04/24,14,用心棒,5,ジュリア,545
04/24,14,用心棒,6,瑞希,443
04/24,14,用心棒,7,恵美,213
04/24,14,用心棒,8,莉緒,176
04/24,14,用心棒,9,美也,149
04/24,14,用心棒,10,紗代子,136
04/24,15,用心棒,1,のり子,13392
04/24,15,用心棒,2,志保,13183
04/24,15,用心棒,3,海美,7562
04/24,15,用心棒,4,昴,587
04/24,15,用心棒,5,ジュリア,557
04/24,15,用心棒,6,瑞希,444
04/24,15,用心棒,7,恵美,214
04/24,15,用心棒,8,莉緒,176
04/24,15,用心棒,9,美也,149
04/24,15,用心棒,10,紗代子,137
04/24,16,用心棒,1,のり子,13773
04/24,16,用心棒,2,志保,13436
04/24,16,用心棒,3,海美,7665
04/24,16,用心棒,4,昴,587
04/24,16,用心棒,5,ジュリア,557
04/24,16,用心棒,6,瑞希,444
04/24,16,用心棒,7,恵美,216
04/24,16,用心棒,8,美也,179
04/24,16,用心棒,9,莉緒,176
04/24,16,用心棒,10,紗代子,137
04/24,17,用心棒,1,志保,14130
04/24,17,用心棒,2,のり子,14048
04/24,17,用心棒,3,海美,7702
04/24,17,用心棒,4,昴,588
04/24,17,用心棒,5,ジュリア,557
04/24,17,用心棒,6,瑞希,447
04/24,17,用心棒,7,恵美,216
04/24,17,用心棒,8,美也,179
04/24,17,用心棒,9,莉緒,176
04/24,17,用心棒,10,紗代子,137
04/24,18,用心棒,1,のり子,15023
04/24,18,用心棒,2,志保,14906
04/24,18,用心棒,3,海美,7775
04/24,18,用心棒,4,昴,589
04/24,18,用心棒,5,ジュリア,561
04/24,18,用心棒,6,瑞希,448
04/24,18,用心棒,7,恵美,216
04/24,18,用心棒,8,莉緒,181
04/24,18,用心棒,9,美也,179
04/24,18,用心棒,10,紗代子,137
04/24,19,用心棒,1,のり子,15658
04/24,19,用心棒,2,志保,15301
04/24,19,用心棒,3,海美,7788
04/24,19,用心棒,4,昴,590
04/24,19,用心棒,5,ジュリア,561
04/24,19,用心棒,6,瑞希,450
04/24,19,用心棒,7,恵美,217
04/24,19,用心棒,8,莉緒,181
04/24,19,用心棒,9,美也,180
04/24,19,用心棒,10,紗代子,138
04/24,20,用心棒,1,のり子,16159
04/24,20,用心棒,2,志保,15492
04/24,20,用心棒,3,海美,7914
04/24,20,用心棒,4,昴,591
04/24,20,用心棒,5,ジュリア,568
04/24,20,用心棒,6,瑞希,545
04/24,20,用心棒,7,恵美,217
04/24,20,用心棒,8,莉緒,181
04/24,20,用心棒,9,美也,180
04/24,20,用心棒,10,紗代子,139
04/24,21,用心棒,1,のり子,16426
04/24,21,用心棒,2,志保,15699
04/24,21,用心棒,3,海美,7945
04/24,21,用心棒,4,ジュリア,620
04/24,21,用心棒,5,昴,592
04/24,21,用心棒,6,瑞希,554
04/24,21,用心棒,7,莉緒,247
04/24,21,用心棒,8,恵美,219
04/24,21,用心棒,9,美也,181
04/24,21,用心棒,10,紗代子,139
04/24,22,用心棒,1,のり子,16790
04/24,22,用心棒,2,志保,16016
04/24,22,用心棒,3,海美,8000
04/24,22,用心棒,4,ジュリア,623
04/24,22,用心棒,5,昴,596
04/24,22,用心棒,6,瑞希,554
04/24,22,用心棒,7,莉緒,247
04/24,22,用心棒,8,恵美,219
04/24,22,用心棒,9,美也,181
04/24,22,用心棒,10,紗代子,139
04/24,23,用心棒,1,のり子,17236
04/24,23,用心棒,2,志保,16564
04/24,23,用心棒,3,海美,8106
04/24,23,用心棒,4,ジュリア,624
04/24,23,用心棒,5,昴,598
04/24,23,用心棒,6,瑞希,554
04/24,23,用心棒,7,莉緒,247
04/24,23,用心棒,8,恵美,226
04/24,23,用心棒,9,美也,184
04/24,23,用心棒,10,紗代子,139
04/25,0,用心棒,1,のり子,17512
04/25,0,用心棒,2,志保,16867
04/25,0,用心棒,3,海美,8323
04/25,0,用心棒,4,ジュリア,632
04/25,0,用心棒,5,昴,604
04/25,0,用心棒,6,瑞希,554
04/25,0,用心棒,7,莉緒,248
04/25,0,用心棒,8,恵美,228
04/25,0,用心棒,9,美也,186
04/25,0,用心棒,10,紗代子,142
04/25,1,用心棒,1,のり子,18152
04/25,1,用心棒,2,志保,17608
04/25,1,用心棒,3,海美,8533
04/25,1,用心棒,4,ジュリア,638
04/25,1,用心棒,5,昴,618
04/25,1,用心棒,6,瑞希,554
04/25,1,用心棒,7,莉緒,252
04/25,1,用心棒,8,恵美,229
04/25,1,用心棒,9,美也,201
04/25,1,用心棒,10,紗代子,146
04/25,3,用心棒,1,のり子,18530
04/25,3,用心棒,2,志保,18158
04/25,3,用心棒,3,海美,8577
04/25,3,用心棒,4,ジュリア,646
04/25,3,用心棒,5,昴,621
04/25,3,用心棒,6,瑞希,554
04/25,3,用心棒,7,莉緒,265
04/25,3,用心棒,8,恵美,229
04/25,3,用心棒,9,美也,206
04/25,3,用心棒,10,紗代子,149
04/25,4,用心棒,1,のり子,18642
04/25,4,用心棒,2,志保,18199
04/25,4,用心棒,3,海美,8578
04/25,4,用心棒,4,ジュリア,647
04/25,4,用心棒,5,昴,621
04/25,4,用心棒,6,瑞希,554
04/25,4,用心棒,7,莉緒,265
04/25,4,用心棒,8,恵美,230
04/25,4,用心棒,9,美也,206
04/25,4,用心棒,10,紗代子,149
04/25,5,用心棒,1,のり子,18667
04/25,5,用心棒,2,志保,18325
04/25,5,用心棒,3,海美,8578
04/25,5,用心棒,4,ジュリア,647
04/25,5,用心棒,5,昴,621
04/25,5,用心棒,6,瑞希,554
04/25,5,用心棒,7,莉緒,265
04/25,5,用心棒,8,恵美,230
04/25,5,用心棒,9,美也,206
04/25,5,用心棒,10,紗代子,149
04/25,6,用心棒,1,のり子,18689
04/25,6,用心棒,2,志保,18430
04/25,6,用心棒,3,海美,8578
04/25,6,用心棒,4,ジュリア,655
04/25,6,用心棒,5,昴,622
04/25,6,用心棒,6,瑞希,554
